,Title,MPAA Rating,Keywords,Source,Production method,Creative type,Countries,Total original B.O
5473,Above and Beyond,['Not Rated'],"['In a Plane', 'War', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Factual'],"['Other_Countries', 'United Kingdom', 'United States']",288751.0
5474,Feher isten,['R'],['Animal Lead'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Other_Countries', 'Germany']",586782.0
5475,L'homme qu'on aimait trop,['R'],"['Infidelity', 'Relationships Gone Wrong', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['France'],277528.0
5476,Nh10,['Not Rated'],"['Road Trip', 'Gangs', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['India'],305502.0
5477,Love,['Not Rated'],"['3-D', 'Romance', 'Relationships Gone Wrong', 'Other_Keywords', 'Narcotics', 'Non-Chronological']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['France'],814975.0
5478,Hamari Adhuri Kahani,['Not Rated'],"['Romance', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['India'],413277.0
5479,Slow West,['R'],"['Romance', 'Voiceover/Narration', 'Surprise Twist', 'Other_Keywords', 'Coming of Age', 'Non-Chronological']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['Other_Countries', 'United Kingdom']",2089072.0
5480,Lang Tu Teng,['PG-13'],"['1960s', 'Animal Lead', 'Political', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],"['China', 'France']",117591252.0
5481,Anomalisa,['R'],"['Novel or Other Work Adapted by Author', 'Relationships Gone Wrong', 'Comedy Drama', 'Infidelity', 'Set in Los Angeles', 'Mental Illness', 'Dysfunctional Family', 'Other_Keywords']",['Original Screenplay'],['Stop-Motion Animation'],['Fantasy'],['United States'],5706168.0
5482,Dark Places,['R'],"['Serial Killer', 'Surprise Twist', 'Falsely Accused', 'Other_Keywords', '1980s', 'Non-Chronological', 'Single Parent']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],5685597.0
5483,Heneral Luna,['R'],"['Biography', 'Other_Keywords', 'Betrayal', 'Scene in End Credits', 'War']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['Other_Countries'],5665641.0
5484,Une nouvelle amie,['R'],"['Cross-Dressing', 'Death of a Spouse or Fiancée / Fiancé', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['France'],1066574.0
5485,Escobar: Paradise Lost,['R'],"['Romance', '1990s', 'Organized Crime', 'Non-Chronological', 'Other_Keywords', 'Narcotics', 'Inspired by a True Story']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['Spain', 'Other_Countries', 'France']",3917679.0
5486,La French,['R'],"['1970s', 'Organized Crime', 'Other_Keywords', 'Narcotics', 'Inspired by a True Story', 'Crime Thriller']",['Based on Real Life Events'],['Live Action'],['Historical Fiction'],['France'],11944066.0
5487,Stonewall,['R'],"['1960s', 'Set in New York City', 'LGBTQ+', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],292203.0
5488,Maggie,['PG-13'],"['Zombies', 'Voiceover/Narration', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],1027760.0
5489,Mustang,['PG-13'],"['Sex Crimes', 'Child Abuse', 'Voiceover/Narration', 'Orphan', 'Suicide', 'Prologue', 'Dysfunctional Family', 'Other_Keywords', 'Coming of Age']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Other_Countries', 'Germany', 'France']",5552584.0
5490,3 coeurs,['PG-13'],"['Romance', 'Relationships Gone Wrong', 'Dysfunctional Family', 'Other_Keywords', 'Love Triangle']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Other_Countries', 'Germany', 'France']",439911.0
5491,The Young and Prodigious T.S. Spivet,['PG'],"['3-D', 'Family Movie', 'Twins', '3-D - Shot in 3-D', 'Accidental Death', 'IMAX: DMR', 'Other_Keywords', 'Road Trip', 'Coming of Age', 'Death of a Sibling', 'Inventor']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Canada', 'Australia', 'France']",357687.0
5492,Serena,['R'],"['White Collar Crime', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],909284.0
5493,Zhong Kui fu mo: Xue yao mo ling,['Not Rated'],"['3-D', 'Romance', '3-D - Shot in 3-D', 'Other_Keywords']",['Based on Folk Tale/Legend/Fairytale'],['Live Action'],['Fantasy'],"['China', 'Other_Countries', 'United States']",64036296.0
5494,Theeb,['Not Rated'],"['Coming of Age', 'Revenge', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['Other_Countries', 'United Kingdom']",1040135.0
5495,C'est Si Bon,['Not Rated'],"['Singers', 'Professional Rivalry', 'Other_Keywords', 'Same Role, Multiple Actors']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['Other_Countries'],11701185.0
5496,Finding Dory,['PG'],"['3-D', 'Animal Lead', 'Talking Animals', 'Delayed Sequel', 'Voiceover/Narration', 'Gratuitous Cameos', '3-D - Shot in 3-D', 'Faulty Memory', 'IMAX: DMR', 'Other_Keywords', 'Non-Chronological', 'Scene in End Credits']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['United States'],1025006125.0
5497,Rogue One: A Star Wars Story,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Visual Effects', 'Robot', 'Dream Sequence', 'IMAX: DMR', 'Prologue', 'Motion Capture Performance', 'Other_Keywords', 'Non-Chronological', 'Intertitle']",['Spin-Off'],['Animation/Live Action'],['Science Fiction'],['United States'],1055083596.0
5498,Captain America: Civil War,['PG-13'],"['Death of a Spouse or Fiancée / Fiancé', '1990s', 'Young Child Dealing with the Death of a Parent', 'Surprise Twist', 'Gratuitous Cameos', 'Prologue', 'Intertitle', 'Scene in End Credits', '3-D', 'Framed', 'Revenge', '3-D - Post-production Conversion', 'Visual Effects', 'Marvel Comics', 'Other_Keywords', 'Voiceover/Narration', 'Death of a Son or Daughter', 'IMAX: DMR', 'Government Corruption']",['Based on Comic/Graphic Novel'],['Live Action'],['Super Hero'],['United States'],1151899586.0
5499,The Secret Life of Pets,['PG'],"['Set in New York', '3-D', 'Animal Lead', 'Talking Animals', 'Voiceover/Narration', '3-D - Shot in 3-D', 'Revenge', 'Set in New York City', 'IMAX: DMR', 'Other_Keywords']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['United States'],885302500.0
5500,The Jungle Book,['PG'],"['3-D', 'Posthumous Release', 'Young Child Dealing with the Death of a Parent', 'Talking Animals', 'Animal Lead', 'Voiceover/Narration', 'Orphan', '3-D - Shot in 3-D', 'IMAX: DMR', 'Prologue', 'Motion Capture Performance', 'Other_Keywords', 'Non-Chronological', 'Remake']",['Based on Fiction Book/Short Story'],['Animation/Live Action'],['Fantasy'],['United States'],953535821.0
5501,Deadpool,['R'],"['Cancer', 'Romance', 'Development Hell', 'Terminal Illness', 'Gratuitous Cameos', 'Revenge', 'Marvel Comics', 'IMAX: DMR', 'Motion Capture Performance', 'Other_Keywords']",['Based on Comic/Graphic Novel'],['Animation/Live Action'],['Super Hero'],['United States'],781947691.0
5502,Zootopia,['PG'],"['3-D', 'Confidence Men', 'Animal Lead', 'Talking Animals', 'Bigotry', '3-D - Shot in 3-D', 'Missing Person', 'Bullies', 'IMAX: DMR', 'Government Corruption', 'Prologue', 'Other_Keywords', 'Intertitle']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['United States'],1002462578.0
5503,Batman v Superman: Dawn of Justice,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Dream Sequence', 'IMAX: DMR', 'Motion Capture Performance', 'Other_Keywords', 'Non-Chronological']",['Based on Comic/Graphic Novel'],['Live Action'],['Super Hero'],['United States'],872395091.0
5504,Suicide Squad,['PG-13'],"['3-D', 'Death of a Spouse or Fiancée / Fiancé', '3-D - Post-production Conversion', 'Voiceover/Narration', 'Ensemble', 'Revenge', 'IMAX: DMR', 'Other_Keywords', 'Non-Chronological', 'Intertitle', 'Scene in End Credits', 'Death of a Sibling', 'Possessed', 'Prison']",['Based on Comic/Graphic Novel'],['Animation/Live Action'],['Super Hero'],['United States'],745744980.0
5505,Doctor Strange,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Demons', 'Car Accident', 'Marvel Comics', 'Set in New York City', 'IMAX: DMR', 'Motion Capture Performance', 'Other_Keywords', 'Scene in End Credits', 'Same Actor, Multiple Roles']",['Based on Comic/Graphic Novel'],['Animation/Live Action'],['Super Hero'],['United States'],676343174.0
5506,Fantastic Beasts and Where to Find Them,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Supernatural', 'Set in New York City', 'IMAX: DMR', 'Monster', 'Other_Keywords']",['Spin-Off'],['Animation/Live Action'],['Fantasy'],['United States'],811724385.0
5507,Moana,['PG'],"['3-D', 'Voiceover/Narration', 'Animal Lead', 'Surprise Twist', '3-D - Shot in 3-D', 'Father’s Footsteps', 'Prologue', 'Other_Keywords', 'Scene in End Credits']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['United States'],629645455.0
5508,Sing,['PG'],"['Relationships Gone Wrong', 'Animal Lead', 'Directing Yourself', 'Father’s Footsteps', 'Prologue', 'Dysfunctional Family', '3-D', 'Talking Animals', 'Musicians', 'Organized Crime', 'Gangs', 'Money Troubles', 'Heist', '3-D - Shot in 3-D', 'Prison Break', 'Other_Keywords', 'Singers', 'Voiceover/Narration', 'Gambling', 'Ensemble', 'IMAX: DMR']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['United States'],631064182.0
5509,Jason Bourne,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Secret Agent', 'IMAX: DMR', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],416168316.0
5510,Star Trek Beyond,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Relationships Gone Wrong', 'Posthumous Release', 'Voiceover/Narration', 'Surprise Twist', 'Screenplay Written By the Star', 'IMAX: DMR', 'Prologue', 'Other_Keywords']",['Based on TV'],['Live Action'],['Science Fiction'],['United States'],335673708.0
5511,X-Men: Apocalypse,['PG-13'],"['3-D', 'Visual Effects', 'Marvel Comics', 'IMAX: DMR', 'End of the World', 'Other_Keywords']",['Based on Comic/Graphic Novel'],['Live Action'],['Super Hero'],['United States'],542537546.0
5512,Trolls,['PG'],"['3-D', 'Rescue', '3-D - Shot in 3-D', 'Food', 'Other_Keywords']",['Based on Toy'],['Digital Animation'],['Kids Fiction'],['United States'],343242613.0
5513,Kung Fu Panda 3,['PG'],"['3-D', 'Animal Lead', 'Talking Animals', 'Martial Arts', '3-D - Shot in 3-D', 'IMAX: DMR', 'Other_Keywords']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['United States'],521170825.0
5514,Ghostbusters,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Supernatural', 'Development Hell', 'Gratuitous Cameos', 'Fired', 'Horror Comedy', 'Set in New York City', 'IMAX: DMR', 'Other_Keywords', 'Haunting', 'Inventor']",['Remake'],['Animation/Live Action'],['Science Fiction'],['United States'],229008658.0
5515,Central Intelligence,['PG-13'],"['C.I.A.', 'Bullies', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],217194805.0
5516,The Legend of Tarzan,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Animal Lead', 'IMAX: DMR', 'Government Corruption', 'Motion Capture Performance', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],348902025.0
5517,Sully,['PG-13'],"['Disaster', 'Biography', '2000s', 'In a Plane', 'Biographical Drama', 'Set in New York City', 'IMAX: DMR']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],238524556.0
5518,Bad Moms,['R'],"['Relationships Gone Wrong', 'Voiceover/Narration', 'Infidelity', 'Scene in End Credits', 'Dysfunctional Family', 'Other_Keywords', 'Buddy Comedy', 'Single Parent']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],180485601.0
5519,The Angry Birds Movie,['PG'],"['3-D', 'Animal Lead', 'Talking Animals', '3-D - Shot in 3-D', 'Other_Keywords']",['Based on Game'],['Digital Animation'],['Kids Fiction'],"['Other_Countries', 'United States']",352288341.0
5520,Independence Day: Resurgence,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Visual Effects', 'Delayed Sequel', 'Alien Invasion', 'IMAX: DMR', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],384169424.0
5521,The Conjuring 2: The Enfield Poltergeist,['R'],"['Supernatural Horror', 'Haunting', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],310196332.0
5522,Sausage Party,['R'],"['Food', 'Other_Keywords']",['Original Screenplay'],['Digital Animation'],['Fantasy'],['United States'],141344255.0
5523,The Magnificent Seven,['PG-13'],"['Death of a Spouse or Fiancée / Fiancé', 'Ensemble', 'Foreign-Language Remake', 'IMAX: DMR', 'Other_Keywords', 'Remake']",['Remake'],['Live Action'],['Historical Fiction'],['United States'],162122642.0
5524,Arrival,['PG-13'],"['Surprise Twist', 'Dream Sequence', 'Time Travel', 'Other_Keywords', 'Single Parent']",['Based on Fiction Book/Short Story'],['Live Action'],['Science Fiction'],['United States'],202754970.0
5525,Ride Along 2,['PG-13'],"['Undercover', 'Narcotics', 'Organized Crime', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],124827316.0
5526,Don’t Breathe,['R'],"['Money Troubles', 'Heist', 'Psychological Horror', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],158906350.0
5527,Miss Peregrine’s Home for Peculiar Children,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Other_Keywords', 'Good vs. Evil', 'Motion Capture Performance', 'Monster']",['Based on Fiction Book/Short Story'],['Animation/Live Action'],['Fantasy'],['United States'],295986876.0
5528,The Accountant,['R'],"['Organized Crime', 'White Collar Crime', 'Mental Illness', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],152962083.0
5529,Teenage Mutant Ninja Turtles: Out of the Shadows,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Fired', 'Revenge', 'IMAX: DMR', 'Motion Capture Performance', 'Other_Keywords']",['Based on Comic/Graphic Novel'],['Animation/Live Action'],['Super Hero'],['United States'],245328374.0
5530,The Purge: Election Year,['R'],"['Political', 'Government Corruption', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],118514727.0
5531,Alice Through the Looking Glass,['PG'],"['3-D', '3-D - Post-production Conversion', 'Visual Effects', 'Posthumous Release', 'Delayed Sequel', 'IMAX: DMR', 'Time Travel', 'Motion Capture Performance', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Animation/Live Action'],['Fantasy'],['United States'],276928112.0
5532,Pete’s Dragon,['PG'],"['3-D', '3-D - Post-production Conversion', 'Voiceover/Narration', 'Dream Sequence', 'Orphan', 'Adopted Family', 'Prologue', 'Other_Keywords', 'Remake']",['Remake'],['Animation/Live Action'],['Kids Fiction'],['United States'],137768975.0
5533,The Girl on the Train,['R'],"['Depression', 'Relationships Gone Wrong', 'Missing Person', 'Other_Keywords', 'Addiction', 'Psychological Thriller']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],174278214.0
5534,Tyler Perry’s Boo! A Madea Halloween,['PG-13'],"['Supernatural', 'African Americans', 'Screenplay Written By the Star', 'Directing Yourself', 'Horror Comedy', 'Other_Keywords', 'Cross-Dressing', 'Zombies']",['Based on Play'],['Live Action'],['Contemporary Fiction'],['United States'],73206343.0
5535,Storks,['PG'],"['3-D', 'Unexpected Families', 'Animal Lead', 'Talking Animals', '3-D - Shot in 3-D', 'IMAX: DMR']",['Original Screenplay'],['Digital Animation'],['Kids Fiction'],['United States'],183353431.0
5536,10 Cloverfield Lane,['PG-13'],"['Kidnap', 'Post Apocalypse', 'Car Accident', 'IMAX: DMR', 'Other_Keywords', 'Psychological Thriller']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],108286422.0
5537,Lights Out,['PG-13'],"['Supernatural Horror', 'Supernatural', 'Haunting', 'Other_Keywords']",['Based on Short Film'],['Live Action'],['Contemporary Fiction'],['United States'],148806510.0
5538,The Divergent Series: Allegiant,['PG-13'],"['3-D', '3-D - Post-production Conversion', 'Dystopia', 'Action Adventure', 'IMAX: DMR', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Science Fiction'],['United States'],172022517.0
5539,Now You See Me 2,['PG-13'],"['Crime Thriller', 'Heist', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],328325007.0
5540,Hacksaw Ridge,['R'],"['Faith-Based Film', 'World War II', '1940s', 'Other_Keywords', 'War Drama']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],169023926.0
